mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__learning_rate,param_model__num_layers,param_model__units,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
6.858511447906494,0.16721626612076126,0.10699954032897949,0.004147447628339164,10,100,0.2,1e-05,1,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 1, 'model__units': 128}",0.74375,0.78125,0.75625,0.8113207547169812,0.8490566037735849,0.7883254716981132,0.03816523105079486,230,0.25427350427350426,0.2604166666666667,0.2536687631027254,0.27044025157232704,0.28662420382165604,0.2650846778873759,0.012342027880415855,939,0.32782369146005513,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3284671532846715,0.3312581689489453,0.002549679420108041,1023,0.28640192539109505,0.29239766081871343,0.2880952380952381,0.2986111111111111,0.30612244897959184,0.29432567687914996,0.007250520389048704,1020,0.74375,0.78125,0.75625,0.8113207547169812,0.8490566037735849,0.7883254716981132,0.03816523105079486,230,0.6270034083857731,0.6492556376573617,0.6129818273445241,0.6697464886877372,0.5226614061377252,0.6163297536426242,0.050668246982511114,743
6.577021074295044,0.12209225262818464,0.109043550491333,0.010386565889397724,10,100,0.2,1e-05,2,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 2, 'model__units': 32}",0.75625,0.78125,0.75625,0.8113207547169812,0.8553459119496856,0.7920833333333335,0.03757033111738263,131,0.2520833333333333,0.2604166666666667,0.2520833333333333,0.27044025157232704,0.2869198312236287,0.26438868322585785,0.013136927319969734,1029,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3309002433090024,0.33284671532846716,0.0009732360097323588,961,0.2870699881376038,0.29239766081871343,0.2870699881376038,0.2986111111111111,0.3073446327683616,0.29449867619467873,0.007703451166114262,989,0.75625,0.78125,0.75625,0.8113207547169812,0.8553459119496856,0.7920833333333335,0.03757033111738263,131,0.5280375325577088,0.5116305692391899,0.5327707030352596,0.5691507563294589,0.4762600569779852,0.5235699236279205,0.03020926297237996,999
6.79116268157959,0.06574107587488234,0.11440138816833496,0.00873087996201707,10,100,0.2,1e-05,2,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 2, 'model__units': 64}",0.75625,0.775,0.75625,0.8113207547169812,0.8616352201257862,0.7920911949685535,0.04016824333273489,109,0.2536687631027254,0.25995807127882603,0.2520833333333333,0.27044025157232704,0.28721174004192873,0.2646724318658281,0.012985218373805939,953,0.3333333333333333,0.33066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33279999999999993,0.0010666666666666602,975,0.2880952380952381,0.29107981220657275,0.2870699881376038,0.2986111111111111,0.30855855855855857,0.2946829416218169,0.008028707255862582,986,0.75625,0.775,0.75625,0.8113207547169812,0.8616352201257862,0.7920911949685535,0.04016824333273489,109,0.5428377012921444,0.6559307334428024,0.693950143373959,0.6279972285786238,0.5862300800913606,0.621389177355778,0.05274158840913458,717
6.759751844406128,0.1476255817133285,0.13252835273742675,0.03647424015079521,10,100,0.2,1e-05,2,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 2, 'model__units': 128}",0.7625,0.775,0.74375,0.8113207547169812,0.8490566037735849,0.7883254716981132,0.037546103142144543,230,0.5870020964360587,0.25995807127882603,0.2510548523206751,0.43842887473460723,0.2884615384615385,0.3649810866463411,0.13004012322512074,684,0.3541666666666667,0.33066666666666666,0.32782369146005513,0.36105238430819825,0.3284671532846715,0.3404353124772517,0.014222025164304626,784,0.3273109243697479,0.29107981220657275,0.2843488649940263,0.34965034965034963,0.30716723549488056,0.31191143734311544,0.023989702600580694,773,0.7625,0.775,0.74375,0.8113207547169812,0.8490566037735849,0.7883254716981132,0.037546103142144543,230,0.6206387453027341,0.660617487684729,0.7092566360360831,0.6509880793540523,0.6400331350789638,0.6563068166913124,0.029622958156541077,274
6.638043212890625,0.08359682452610157,0.11532516479492187,0.010574640784603672,10,100,0.2,1e-05,3,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 3, 'model__units': 32}",0.75625,0.78125,0.75625,0.8113207547169812,0.8616352201257862,0.7933411949685535,0.03971158250455926,17,0.2520833333333333,0.2604166666666667,0.2520833333333333,0.27044025157232704,0.28721174004192873,0.2644470649895178,0.013237194168186419,956,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,877,0.2870699881376038,0.29239766081871343,0.2870699881376038,0.2986111111111111,0.30855855855855857,0.29474146135271817,0.00811274020256914,912,0.75625,0.78125,0.75625,0.8113207547169812,0.8616352201257862,0.7933411949685535,0.03971158250455926,17,0.5843169136631732,0.5997740284619595,0.6480375684495104,0.5070087441874467,0.5622030493143382,0.5802680608152856,0.04622305541936732,819
6.833393001556397,0.08273936666012911,0.11380109786987305,0.011496295014119959,10,100,0.2,1e-05,3,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 3, 'model__units': 64}",0.75625,0.78125,0.75625,0.8050314465408805,0.8616352201257862,0.7920833333333334,0.03921870793050762,146,0.2520833333333333,0.2604166666666667,0.2520833333333333,0.270042194092827,0.28721174004192873,0.2643674534936178,0.013202060759944094,1039,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.330749354005168,0.3333333333333333,0.33281653746770024,0.001033591731266137,972,0.2870699881376038,0.29239766081871343,0.2870699881376038,0.29732868757259,0.30855855855855857,0.29448497664501394,0.00800591526567249,999,0.75625,0.78125,0.75625,0.8050314465408805,0.8616352201257862,0.7920833333333334,0.03921870793050762,146,0.5890331147000769,0.6245144225506295,0.6830207200006111,0.6151858979582358,0.6458577795850736,0.6315223869589254,0.03155602155824574,628
7.245980310440063,0.059063888508563096,0.12321958541870118,0.005725812257760285,10,100,0.2,1e-05,3,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 1e-05, 'model__num_layers': 3, 'model__units': 128}",0.75625,0.78125,0.75,0.8238993710691824,0.8553459119496856,0.7933490566037736,0.04044452909046114,15,0.2520833333333333,0.2604166666666667,0.3637650389242746,0.6072186836518046,0.2869198312236287,0.3540807107599416,0.1325591350527757,704,0.3333333333333333,0.3333333333333333,0.343696707333071,0.393939393939394,0.3309002433090024,0.34704060224962685,0.023861969424976252,714,0.2870699881376038,0.29239766081871343,0.3131494804156675,0.40326340326340326,0.3073446327683616,0.32064503308074993,0.04238885875441115,717,0.75625,0.78125,0.75,0.8238993710691824,0.8553459119496856,0.7933490566037736,0.04044452909046114,15,0.6498157652242597,0.6758519157088122,0.733410341153596,0.678141253447251,0.6312807386273372,0.6737000028322513,0.03452399374436364,66
6.325697565078736,0.06813560735543474,0.11000456809997558,0.015161062788578452,10,100,0.2,0.0001,1,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 1, 'model__units': 32}",0.73125,0.79375,0.73125,0.7987421383647799,0.8301886792452831,0.7770361635220124,0.03941684193724612,410,0.4234234234234235,0.6577777777777777,0.37571662571662573,0.38666666666666666,0.336802270577105,0.4360773528323197,0.11423797581588843,334,0.37020900706671456,0.43377777777777776,0.37478682933228386,0.41132252760159743,0.355771830224385,0.38917359440055177,0.028852801765673,453,0.3661224473940792,0.46607287449392715,0.3633828996282528,0.3962962962962963,0.34490740740740744,0.3873563850439926,0.04267020397891515,467,0.73125,0.79375,0.73125,0.7987421383647799,0.8301886792452831,0.7770361635220124,0.03941684193724612,410,0.6239026827656137,0.7154109742747674,0.6896323979845383,0.7105262048040505,0.6338859773696289,0.6746716474397197,0.038496817397743785,55
6.437942218780518,0.05520825718434854,0.10279984474182129,0.006274323197735567,10,100,0.2,0.0001,1,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 1, 'model__units': 64}",0.75625,0.7875,0.74375,0.7861635220125787,0.8364779874213837,0.7820283018867925,0.032067294940639084,339,0.5135135135135135,0.6064814814814815,0.42517006802721086,0.4792798551187813,0.4225165562913908,0.48939229488647557,0.06780977964717139,18,0.39296622349982036,0.4591111111111111,0.3934146661419389,0.3933953982913591,0.392808867261422,0.4063392532611303,0.026386991434858963,258,0.3949010968837487,0.49326929737467956,0.3911089712726689,0.3969430516193106,0.398478835978836,0.41494025062584877,0.039242360956372555,189,0.75625,0.7875,0.74375,0.7861635220125787,0.8364779874213837,0.7820283018867925,0.032067294940639084,339,0.6328022631712861,0.6584937328954571,0.7201175905613124,0.6761900708351135,0.6604095607015315,0.6696026436329401,0.028835196319774953,101
6.338290500640869,0.04798915303246066,0.11261725425720215,0.010570792737003846,10,100,0.2,0.0001,1,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 1, 'model__units': 128}",0.75,0.78125,0.73125,0.7672955974842768,0.8238993710691824,0.7707389937106919,0.03142562787311739,478,0.5013718675690507,0.5882936507936507,0.4658119658119659,0.3573059360730593,0.3444444444444445,0.45144557293843424,0.09136513260597735,163,0.4200278476464247,0.45644444444444443,0.4036687218505401,0.37068357998590556,0.35333874020005407,0.4008326668254738,0.03642474018673744,333,0.42971412477115895,0.4884999203676297,0.4122474747474747,0.3610845295055822,0.3464188927603562,0.40759298843044034,0.050916102136724754,283,0.75,0.78125,0.73125,0.7672955974842768,0.8238993710691824,0.7707389937106919,0.03142562787311739,478,0.6562265276841255,0.6759846469622331,0.7162279128053499,0.6747897140492,0.6687522887182921,0.6783962180438401,0.020172060966370472,31
6.7970888137817385,0.11097945612988958,0.12149972915649414,0.014518907450976644,10,100,0.2,0.0001,2,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 2, 'model__units': 32}",0.75,0.775,0.75625,0.779874213836478,0.8301886792452831,0.7782625786163522,0.028259117754180003,395,0.4759856630824372,0.5401433691756272,0.5251833402518334,0.347004722843649,0.3428362573099415,0.4462306705326977,0.08541038810856624,217,0.3667355371900826,0.3642222222222222,0.4146880055970965,0.3758515386422363,0.355771830224385,0.37545382677520456,0.020635006493376563,543,0.3551995931858632,0.3586773839970771,0.423053772070626,0.3592326139088729,0.34663590926566706,0.36855985448562123,0.02761667485234289,541,0.75,0.775,0.75625,0.779874213836478,0.8301886792452831,0.7782625786163522,0.028259117754180003,395,0.6515528188772141,0.6540574438970991,0.7023022427341737,0.7236391166317727,0.5882018806666341,0.6639507005613787,0.04695320119683098,157
7.111580324172974,0.12351921215236893,0.14793524742126465,0.06231944500318368,10,100,0.2,0.0001,2,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 2, 'model__units': 64}",0.7625,0.775,0.69375,0.7861635220125787,0.8238993710691824,0.7682625786163523,0.04253615163642042,498,0.5333333333333333,0.5212582445459157,0.3839074636946977,0.36676127404604225,0.33055555555555555,0.4271631742351089,0.08364025701476266,444,0.419196909809558,0.4202222222222222,0.3609034063579519,0.3784355179704017,0.35333874020005407,0.3864193593120376,0.028376519505034066,473,0.4350269613427508,0.43855876489799384,0.35953735831598427,0.36693121693121694,0.3411901345904215,0.38824888721567347,0.040527998145004705,461,0.7625,0.775,0.69375,0.7861635220125787,0.8238993710691824,0.7682625786163523,0.04253615163642042,498,0.6363573227985747,0.6357036398467434,0.6989755286580056,0.7198005453513409,0.5744055117064483,0.6530485096722225,0.051631941078726436,317
7.227819776535034,0.18507301462976053,0.11128959655761719,0.013787091188331334,10,100,0.2,0.0001,2,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 2, 'model__units': 128}",0.7375,0.75625,0.73125,0.7672955974842768,0.8050314465408805,0.7594654088050314,0.02617824662382139,570,0.44121355397951145,0.5527087646652864,0.47627248373517034,0.34618291761148906,0.3563218390804597,0.4345399118143834,0.07703901371350737,352,0.39643969337645224,0.4513333333333333,0.43519611701429883,0.37068357998590556,0.3806434171397675,0.4068592281699515,0.031258401348372135,247,0.40147120055517,0.4744516660735358,0.44752266497997045,0.3565217391304348,0.3680477790220231,0.40960300995222687,0.045285391224879394,257,0.7375,0.75625,0.73125,0.7672955974842768,0.8050314465408805,0.7594654088050314,0.02617824662382139,570,0.6360720086896143,0.6068129447181171,0.7233153072305054,0.7047177003419355,0.5774542796087307,0.6496744481177806,0.056018966998372915,363
6.856979560852051,0.21209929524144336,0.11868624687194824,0.020693081447323482,10,100,0.2,0.0001,3,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 3, 'model__units': 32}",0.74375,0.76875,0.73125,0.7861635220125787,0.8616352201257862,0.7783097484276731,0.045837104875191104,383,0.4718820861678004,0.6171232876712328,0.37571662571662573,0.3844444444444444,0.4367167919799499,0.4571766471960107,0.08734242019390345,125,0.3811160019163972,0.4286666666666667,0.37478682933228386,0.3784355179704017,0.4371451743714518,0.4000300380514402,0.0270513344934642,344,0.3817634316455998,0.45115621156211555,0.3633828996282528,0.3723381825848619,0.4341118800461361,0.4005505210933933,0.035263645818282334,363,0.74375,0.76875,0.73125,0.7861635220125787,0.8616352201257862,0.7783097484276731,0.045837104875191104,383,0.6632747316799751,0.6551103174603173,0.6711075795007112,0.6921287375693739,0.5942275232892839,0.6551697778999322,0.03286222885947577,287
6.905631160736084,0.14340355177746716,0.11700105667114258,0.012634879965270681,10,100,0.2,0.0001,3,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 3, 'model__units': 64}",0.74375,0.75,0.7125,0.779874213836478,0.8113207547169812,0.7594889937106918,0.0336089604218876,568,0.5109875349237051,0.5091168091168091,0.4553482587064676,0.38736681887366814,0.37328767123287676,0.44722141857070535,0.05833005159692162,210,0.4290109593963349,0.4571111111111111,0.4242861515588789,0.4035705896171013,0.3830765071640984,0.4194110637695049,0.0249332656170183,103,0.44675198323604254,0.4754122420789087,0.43285133873369164,0.3933333333333333,0.3776068731379478,0.4251911541039847,0.03556652920406415,91,0.74375,0.75,0.7125,0.779874213836478,0.8113207547169812,0.7594889937106918,0.0336089604218876,568,0.6288242826750962,0.5955985495347563,0.6849460957204213,0.779164372769024,0.554224849637975,0.6485516300674545,0.07807046069471321,378
7.363229608535766,0.1253743895252252,0.1234961986541748,0.021966080726121245,10,100,0.2,0.0001,3,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__num_layers': 3, 'model__units': 128}",0.7125,0.725,0.6875,0.7484276729559748,0.7861635220125787,0.7319182389937107,0.033505289526416,885,0.4758672699849171,0.5105440368598263,0.452563316993464,0.40516147815417886,0.35337995337995337,0.4395032110744679,0.05502050565236179,287,0.4450532997963828,0.43799999999999994,0.4316760680397043,0.3928514026433243,0.3733441470667748,0.4161849835092372,0.02803227280401257,135,0.4522851355520678,0.4539217001707432,0.43919806208962836,0.3965538847117795,0.3630325814536341,0.42099827279557056,0.03564155345424746,128,0.7125,0.725,0.6875,0.7484276729559748,0.7861635220125787,0.7319182389937107,0.033505289526416,885,0.5997655319793426,0.6096580459770115,0.6896308876015763,0.6924975051352039,0.5571958049813599,0.6297495551348988,0.05308452929696581,648
6.582315301895141,0.546959375091471,0.1265533447265625,0.010962208806575712,10,100,0.2,0.001,1,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 1, 'model__units': 32}",0.75625,0.74375,0.69375,0.7547169811320755,0.8113207547169812,0.7519575471698114,0.03743130351844655,635,0.5169944789510007,0.5069986374334201,0.3695652173913044,0.3417249417249417,0.428544061302682,0.43276546736066973,0.07057699215163582,373,0.44625853395616244,0.4264444444444444,0.3582579037124492,0.36551562132957477,0.4062844427807932,0.4005521892446848,0.03408432260370892,339,0.46428571428571425,0.4464652518933363,0.3562263562263562,0.3527077497665733,0.4113914322727972,0.4062153008889554,0.04556528595240693,299,0.75625,0.74375,0.69375,0.7547169811320755,0.8113207547169812,0.7519575471698114,0.03743130351844655,635,0.6335913568322313,0.6505472632731254,0.7028945873076715,0.7007527663892411,0.5438643335010365,0.6463300614606611,0.05803561180701661,406
6.580332612991333,0.14850718788311099,0.10616121292114258,0.00559951723588336,10,100,0.2,0.001,1,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 1, 'model__units': 64}",0.71875,0.74375,0.71875,0.7547169811320755,0.8050314465408805,0.7481996855345912,0.03170707132016563,676,0.45119639895759295,0.537962962962963,0.49574700109051256,0.3823754789272031,0.4135975135975136,0.45617587110715707,0.05574802647522504,131,0.4179916756497784,0.4404444444444444,0.4585683676592767,0.36551562132957477,0.4038513527564622,0.41727429236790725,0.03194278189406513,127,0.4252100840336135,0.4655571717863152,0.47222222222222227,0.3655359954200658,0.40288220551378445,0.4262815357952003,0.039728628453184256,73,0.71875,0.74375,0.71875,0.7547169811320755,0.8050314465408805,0.7481996855345912,0.03170707132016563,676,0.6270448151062237,0.6464346743295019,0.7209827176596398,0.692688309365176,0.5540999170392897,0.6482500866999662,0.057588201834285854,382
6.359637832641601,0.020578561925688032,0.1064000129699707,0.0071169711239642604,10,100,0.2,0.001,1,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 1, 'model__units': 128}",0.70625,0.73125,0.68125,0.7484276729559748,0.7924528301886793,0.7319261006289308,0.037851217446693924,882,0.47034120734908136,0.5475810738968634,0.4192765567765568,0.34680134680134683,0.3878040424803015,0.43436084546083,0.06953437141888232,353,0.454036411546293,0.4546666666666666,0.40003935458480916,0.3629316420014094,0.444985131116518,0.42333184118313927,0.03628837523872889,64,0.46046420141620775,0.47691020591786965,0.4059303402635955,0.35343137254901963,0.41062801932367154,0.4214728278940728,0.04377773071195229,126,0.70625,0.73125,0.68125,0.7484276729559748,0.7924528301886793,0.7319261006289308,0.037851217446693924,882,0.6279317927489797,0.6144248768472907,0.6957344585615849,0.6925145634753958,0.5841668926433783,0.6429545168553259,0.04413055138234336,466
6.4296855449676515,0.30649685482981187,0.11999874114990235,0.01708928894774627,10,100,0.2,0.001,2,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 2, 'model__units': 32}",0.7375,0.73125,0.69375,0.7610062893081762,0.7861635220125787,0.741933962264151,0.030904721014462608,756,0.5206766917293233,0.4814617389244255,0.4148148148148148,0.37070105820105814,0.3493384549722578,0.4273985517283759,0.06494609229876101,439,0.47415109593963356,0.4406666666666666,0.389785298876208,0.36809960065774017,0.3733441470667748,0.40920936184140466,0.041377798810566746,215,0.48622954388765915,0.45369846447432655,0.3951306216931217,0.3646723646723647,0.360573476702509,0.4120608942859961,0.049835603484556804,221,0.7375,0.73125,0.69375,0.7610062893081762,0.7861635220125787,0.741933962264151,0.030904721014462608,756,0.6500240263988943,0.6198200054734537,0.6586555478908945,0.6973420029417582,0.5166476443955363,0.6284978454201074,0.06115252061213924,660
6.7788658618927,0.09939775887855677,0.12379908561706543,0.02844310935514115,10,100,0.2,0.001,2,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 2, 'model__units': 64}",0.7125,0.71875,0.65,0.7421383647798742,0.8050314465408805,0.7256839622641509,0.05003344773421063,929,0.4473891072431219,0.4675508263294523,0.4117734204793029,0.3502645502645503,0.3747086247086247,0.4103373058050104,0.04364956865963174,573,0.3971583423164451,0.4408888888888889,0.394092439546985,0.3603476626732441,0.41524736415247365,0.40154693951560727,0.026486601832672596,322,0.40585485974419416,0.4454754195177582,0.4014881376883945,0.35415117719950434,0.39285714285714285,0.3999653474013988,0.02918094129071739,372,0.7125,0.71875,0.65,0.7421383647798742,0.8050314465408805,0.7256839622641509,0.05003344773421063,929,0.5947598751193862,0.6030571702244116,0.6936526303944022,0.6833660040208388,0.5589586841195014,0.6267588727757081,0.0526530421776533,683
7.182760286331177,0.55915162637866,0.136399507522583,0.01754555540357464,10,100,0.2,0.001,2,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 2, 'model__units': 128}",0.725,0.725,0.675,0.7672955974842768,0.779874213836478,0.7344339622641509,0.03702728369923009,849,0.497985347985348,0.4957840337277302,0.37328615656789027,0.36111111111111116,0.40890269151138714,0.4274138681806933,0.058861433417641267,438,0.4623008743562103,0.45199999999999996,0.3762298307752853,0.37068357998590556,0.42872293967184477,0.4179874449578492,0.03799246966386058,117,0.4729819460895159,0.464663424424888,0.3729796933278077,0.3632157316367843,0.41119894598155465,0.4170079482921102,0.04532100429294329,173,0.725,0.725,0.675,0.7672955974842768,0.779874213836478,0.7344339622641509,0.03702728369923009,849,0.6256972853538857,0.6253227969348659,0.6761387673955955,0.6928141326244143,0.5456489583710195,0.6331243881359562,0.051344093942252506,605
7.086363077163696,0.7237821952254488,0.147664213180542,0.01387682912888593,10,100,0.2,0.001,3,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 3, 'model__units': 32}",0.73125,0.69375,0.65,0.7735849056603774,0.8050314465408805,0.7307232704402515,0.055212990085291166,888,0.5094441182227443,0.4808201058201058,0.33095662507427215,0.4014134014134014,0.4348108747044917,0.43148902504700304,0.06250262930254222,394,0.46505569529284946,0.4246666666666666,0.3389741571559754,0.3882274396350283,0.43845529976916836,0.4110758517039376,0.04374670783578924,195,0.4775132275132275,0.435965539551197,0.3336800499271895,0.3864253393665158,0.43437129995251916,0.4135910912621298,0.04927925550502719,210,0.73125,0.69375,0.65,0.7735849056603774,0.8050314465408805,0.7307232704402515,0.055212990085291166,888,0.5987430997396381,0.6007682266009852,0.6548915487211713,0.703930867792557,0.5740507948687131,0.6264769075446129,0.04687239156009289,685
7.394830369949341,0.3907377429680179,0.12365336418151855,0.02213104066800879,10,100,0.2,0.001,3,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 3, 'model__units': 64}",0.73125,0.7,0.65625,0.7735849056603774,0.7672955974842768,0.7256761006289307,0.043675508157954,930,0.4984544695071011,0.4371102130419598,0.4219273075083692,0.3772893772893773,0.39159991481972906,0.42527625643330724,0.042292187011407786,467,0.45331776260630025,0.41333333333333333,0.41790196335650887,0.3732675593140709,0.423856759623183,0.4163354756466792,0.025653738210507045,134,0.46472416754357315,0.4192708333333333,0.4197863711658194,0.37064270152505446,0.3985841319174652,0.4146016410970491,0.03082174364963871,197,0.73125,0.7,0.65625,0.7735849056603774,0.7672955974842768,0.7256761006289307,0.043675508157954,930,0.6270991114242422,0.6498572249589492,0.6567825103575249,0.7194094860251531,0.5416791762937149,0.6389655018119169,0.05746781773547961,528
7.478888034820557,0.4903803300734978,0.12072701454162597,0.011851152012209536,10,100,0.2,0.001,3,128,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__num_layers': 3, 'model__units': 128}",0.69375,0.725,0.7125,0.7547169811320755,0.779874213836478,0.7331682389937108,0.030638179353492175,869,0.4693333333333333,0.45651629072681704,0.5125883303048657,0.34722222222222215,0.41771302219063405,0.44067463975557447,0.05568563142413735,274,0.4485267696730148,0.4184444444444444,0.48469543924089376,0.36551562132957477,0.46332688668455096,0.4361018322744957,0.04135484932999775,11,0.45304996909618217,0.43026485788113694,0.495541568318909,0.35482295482295484,0.42484169286137313,0.4317042085961112,0.045805552113530885,39,0.69375,0.725,0.7125,0.7547169811320755,0.779874213836478,0.7331682389937108,0.030638179353492175,869,0.5969731221552546,0.6263209359605911,0.7138417768098403,0.7002709894080764,0.6158565415149756,0.6506526731697476,0.0471998697795543,351
6.400586175918579,0.20062048360512927,0.10900073051452637,0.00695556097008303,10,100,0.4,1e-05,1,32,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.4, 'model__learning_rate': 1e-05, 'model__num_layers': 1, 'model__units': 32}",0.75,0.7,0.71875,0.7295597484276729,0.8050314465408805,0.7406682389937107,0.036020598760512876,777,0.25157232704402516,0.3236111111111111,0.3285785785785786,0.3810641627543036,0.3336550836550836,0.3236962526286204,0.04151134887014389,817,0.3305785123966942,0.3126666666666667,0.3430407975862521,0.3274606530420484,0.33464345873105,0.3296780176845423,0.009983317601134965,1038,0.2857142857142857,0.30175960346964065,0.3244940107393639,0.3305218766473379,0.3304093567251462,0.3145798266591549,0.01789185067331492,757,0.75,0.7,0.71875,0.7295597484276729,0.8050314465408805,0.7406682389937107,0.036020598760512876,777,0.5768127753443449,0.5222797208538588,0.5922008112153563,0.627275777183978,0.5801311028354991,0.5797400374866074,0.0338388156228542,821
6.306428337097168,0.0635089592363341,0.11176209449768067,0.013745943138945517,10,100,0.4,1e-05,1,64,"{'batch_size': 10, 'epochs': 100, 'model__dropout_rate': 0.4, 'model__learning_rate': 1e-05, 'model__num_layers': 1, 'model__units': 64}",0.74375,0.76875,0.7125,0.8050314465408805,0.8427672955974843,0.7745597484276731,0.04564033309847748,440,0.2526539278131635,0.25949367088607594,0.24836601307189543,0.270042194092827,0.4008714596949891,0.2862854531117902,0.05775908480909903,911,0.32782369146005513,0.328,0.3140495867768595,0.330749354005168,0.3492419988770354,0.3299729262238236,0.011260234350244066,1036,0.2853717026378897,0.28975265017667845,0.2773722627737226,0.29732868757259,0.3474137931034482,0.2994478192528658,0.02483823231532877,880,0.74375,0.76875,0.7125,0.8050314465408805,0.8427672955974843,0.7745597484276731,0.04564033309847748,440,0.6166765163267108,0.5999911603721949,0.517884797495424,0.6679333767155065,0.563685297705229,0.5932342297230131,0.05044964974075747,791
